FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,Population,% less than 18 years of age,% 65 and over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural
36059,New York,Nassau,82.9,82.7,83.0,,,,90.6,89.5,91.7,81.4,80.9,82.0,88.1,87.3,89.0,82.3,82.2,82.5,10857,219,214,223,,,,110,100,120,303,288,318,157,147,168,230,224,235,313,27,24,29,,,,20,13,29,54,42,67,33,26,40,18,15,22,335,3,3,4,,,,3,2,4,8,6,9,3,2,3,3,2,3,9,8,9,10,10,10,9,8,10,2930,253,73050,5,6273,0,624,15,14,16,,,,2,1,4,8,6,11,7,5,9,21,19,23,576,6,6,7,,,,3,2,4,8,7,10,8,6,9,6,5,6,38,37,39,52265,6,6,7,8615,3,2,3,146,685:1,5,4,5,,,,,,,,,,,115301,112443,118159,64260,32058,96462,134979,131334,138624,94498,90719,98277,85256,82334,88178,117594,115825,119363,30,76,52,2,2,2,,,,,,,8,7,10,3,2,4,1,0,1,471,7,6,7,7,,,,5,3,7,4,3,6,4,3,6,8,7,9,174,3,2,3,,,,,,,6,4,7,2,1,3,2,2,3,231,160,103200,4,2597,359301,81,80,81,82864,19,18,19,1358343,21.5,17.8,158018,11.6,7375,0.5,141953,10.5,1358,0.1,234061,17.2,805957,59.3,68810,5,5,6,51.3,2575,0.2
36061,New York,New York,84.9,84.7,85.0,,,,89.4,88.8,90.0,77.0,76.6,77.4,85.6,85.2,86.0,87.2,86.9,87.4,11804,214,210,218,,,,116,108,125,471,455,487,225,216,233,145,140,150,335,35,31,39,,,,25,16,37,71,58,84,26,21,32,25,20,31,400,3,3,3,,,,1,1,2,7,6,8,2,2,3,2,1,2,11,11,11,12,12,12,7,6,7,27819,1879,208590,13,0,0,806,16,15,17,,,,2,1,4,35,30,39,18,16,21,13,11,14,300,3,2,3,,,,2,2,3,3,2,4,3,2,3,2,2,3,34,33,34,76118,7,6,8,7935,3,2,4,236,424:1,6,5,6,,,,,,,,,,,84610,80853,88367,41650,25187,58113,79838,74840,84836,35596,33553,37639,37966,36428,39504,122852,120751,124953,68,68,52,2,2,2,,,,1,0,2,8,7,9,3,2,3,1,0,1,668,7,7,8,8,,,,6,4,7,6,5,8,4,3,5,9,8,10,132,2,1,2,,,,,,,5,4,7,2,1,2,1,1,1,242,190,70100,6,4444,182949,24,24,25,143081,20,19,20,1628701,14.3,16.5,202883,12.5,19200,1.2,208760,12.8,2921,0.2,421022,25.9,765212,47.0,144058,9,9,10,52.7,0,0.0
36063,New York,Niagara,77.7,77.3,78.1,77.0,72.0,81.9,88.5,78.2,98.7,72.8,71.1,74.4,80.4,76.3,84.5,78.1,77.7,78.5,3073,377,363,391,540,384,738,221,133,345,646,570,721,349,251,471,359,344,374,82,48,38,60,,,,,,,95,57,148,,,,42,32,54,100,7,5,8,,,,,,,19,13,26,,,,5,4,7,11,10,11,13,12,13,13,10,15,212,117,25530,12,9174,4,149,24,20,27,,,,,,,,,,,,,,,,128,9,7,10,,,,,,,10,5,17,,,,8,7,10,39,38,40,7801,6,5,7,939,2,2,3,58,1739:1,6,4,7,,,,,,,,,,,55013,51798,58228,38456,30270,46642,39044,19000,59088,26330,23361,29299,31758,21836,41680,57741,56162,59320,47,62,50,3,2,4,,,,,,,14,8,23,,,,2,1,3,159,14,12,17,15,,,,,,,,,,,,,,,,82,8,6,10,,,,,,,15,8,26,,,,7,6,9,182,58,14400,17,788,62872,71,71,72,10311,12,11,13,210433,20.0,19.1,14796,7.0,2384,1.1,2323,1.1,113,0.1,6562,3.1,179555,85.3,1330,1,,,51.3,48577,22.4
36065,New York,Oneida,78.4,78.0,78.7,,,,82.8,79.9,85.7,74.6,72.2,77.1,82.6,78.8,86.4,78.6,78.2,79.0,3070,364,351,378,,,,223,164,297,628,544,712,347,278,427,352,338,367,104,53,43,63,,,,,,,91,53,145,58,29,105,46,35,58,126,7,6,8,,,,,,,19,13,28,,,,5,4,6,11,11,12,13,13,13,14,12,16,613,313,28300,12,9851,4,162,23,20,27,,,,,,,34,20,56,,,,23,19,27,140,9,7,10,,,,,,,,,,,,,,,,35,34,35,8875,7,6,8,1373,3,2,4,145,691:1,6,5,8,,,,,,,,,,,54096,51646,56546,36576,14775,58377,35767,28068,43466,27389,23658,31120,27135,21209,33061,56959,55646,58272,54,66,60,3,2,4,,,,,,,15,8,24,,,,2,1,3,123,10,8,12,11,,,,,,,,,,,,,,,,69,6,5,8,,,,,,,13,6,24,,,,6,4,7,73,92,16700,10,532,60296,67,66,68,11261,13,12,14,229577,21.2,18.8,14052,6.1,799,0.3,9553,4.2,163,0.1,13916,6.1,187252,81.6,5742,3,2,3,50.2,77472,33.0
36067,New York,Onondaga,79.5,79.2,79.7,78.9,74.3,83.5,87.5,84.6,90.4,74.5,73.5,75.4,83.3,80.4,86.2,80.1,79.8,80.4,5156,317,308,326,438,325,577,152,118,194,524,486,562,297,245,350,294,285,304,213,53,46,60,,,,,,,119,95,147,59,36,93,37,30,44,227,6,5,7,,,,,,,14,11,18,,,,4,4,5,10,10,11,13,13,13,11,9,12,1146,290,57180,12,17526,4,345,25,22,27,,,,,,,23,16,31,23,13,38,25,22,28,249,8,7,9,,,,,,,9,6,12,10,5,16,7,6,8,34,34,35,16436,6,5,7,2677,3,2,3,212,472:1,5,4,6,,,,,,,,,,,59786,57234,62338,39747,32370,47124,46613,40790,52436,31623,29862,33384,36629,31553,41705,65511,64446,66576,48,65,56,5,5,6,,,,,,,28,23,34,12,7,19,2,1,2,242,10,9,11,10,,,,,,,6,3,10,,,,11,9,12,167,7,6,8,,,,,,,27,21,34,12,7,21,4,3,5,170,338,33500,15,1061,120348,65,64,65,24547,14,13,14,461809,21.2,17.0,50385,10.9,4295,0.9,17930,3.9,248,0.1,23428,5.1,353879,76.6,7987,2,2,2,51.8,58787,12.6
36069,New York,Ontario,79.8,79.3,80.3,,,,,,,76.6,72.3,80.9,82.1,78.2,86.1,79.6,79.1,80.2,1322,304,287,322,,,,,,,557,394,765,211,127,330,307,288,325,32,36,24,50,,,,,,,,,,,,,,,,32,4,3,6,,,,,,,,,,,,,,,,10,10,10,12,11,12,11,9,13,105,112,9820,9,5713,5,64,19,15,25,,,,,,,,,,,,,,,,70,9,7,12,,,,,,,,,,,,,,,,32,32,33,3422,5,4,6,459,2,1,3,115,872:1,4,2,5,,,,,,,,,,,62930,59147,66713,75850,5123,146577,85905,57064,114746,32037,16255,47819,35773,30596,40950,65262,63115,67409,36,55,47,,,,,,,,,,,,,,,,,,,78,13,10,16,14,,,,,,,,,,,,,,,,28,5,3,7,,,,,,,,,,,,,,,,58,32,8000,11,354,32639,74,73,75,4743,11,10,12,109864,20.2,19.9,2479,2.3,400,0.4,1444,1.3,45,0.0,5517,5.0,98515,89.7,1046,1,1,1,51.0,51233,47.5
36071,New York,Orange,80.2,79.9,80.5,,,,92.7,86.9,98.6,78.2,77.1,79.2,85.5,84.0,86.9,79.7,79.4,80.1,3697,296,286,306,,,,116,83,157,371,336,406,206,184,227,310,298,322,127,33,27,38,,,,,,,69,47,98,32,22,45,27,20,34,157,5,4,5,,,,,,,7,5,10,5,4,7,4,3,5,10,10,11,12,11,12,10,8,11,980,315,31990,9,18463,5,300,26,23,29,,,,,,,23,15,33,15,10,21,31,27,35,216,8,7,9,,,,,,,8,5,12,7,5,9,9,7,10,36,36,37,15992,7,6,8,2476,2,2,3,91,1101:1,8,6,10,,,,,,,,,,,75048,70856,79240,67917,34640,101194,95757,68617,122897,66549,63390,69708,64366,60215,68517,81929,79540,84318,43,45,40,3,2,4,,,,,,,11,8,16,4,2,6,1,1,2,159,8,7,10,8,,,,,,,6,3,10,6,4,9,9,8,11,99,5,4,6,,,,,,,10,6,15,3,2,5,5,4,7,32,116,33800,4,490,86266,68,67,69,23551,19,18,20,381951,25.4,14.0,39714,10.4,3232,0.8,11260,2.9,437,0.1,80031,21.0,242727,63.5,15163,4,4,5,49.9,83289,22.3
36073,New York,Orleans,77.7,76.7,78.6,,,,,,,82.3,76.4,88.2,86.3,74.0,98.7,77.1,76.1,78.1,570,362,331,393,,,,,,,320,200,484,,,,375,341,410,23,71,45,106,,,,,,,,,,,,,,,,26,9,6,14,,,,,,,,,,,,,,,,12,11,12,13,13,14,16,13,20,241,678,4900,12,2383,6,13,11,6,18,,,,,,,,,,,,,,,,35,12,8,17,,,,,,,,,,,,,,,,36,35,37,1556,7,5,8,221,3,2,3,32,3124:1,11,6,16,,,,,,,,,,,52658,49132,56184,,,,108000,68161,147839,45938,5912,85964,22475,0,48470,52935,50483,55387,51,54,38,,,,,,,,,,,,,,,,,,,20,9,5,14,10,,,,,,,,,,,,,,,,17,8,5,13,,,,,,,,,,,,,,,,27,8,2800,13,197,12346,76,73,78,1942,12,10,14,40612,19.3,17.9,2412,5.9,323,0.8,241,0.6,22,0.1,2008,4.9,35026,86.2,407,1,1,2,50.1,26107,60.9
36075,New York,Oswego,78.1,77.5,78.6,,,,,,,,,,86.5,69.5,103.6,78.0,77.4,78.5,1612,372,353,391,,,,,,,,,,,,,,,,59,58,44,75,,,,,,,,,,,,,,,,58,7,5,8,,,,,,,,,,,,,,,,11,11,11,13,13,13,12,10,15,85,84,15030,13,4305,4,68,19,15,24,,,,,,,,,,,,,,,,112,13,11,16,,,,,,,,,,,,,,,,34,33,35,4471,6,5,7,601,2,2,3,84,1191:1,5,3,7,,,,,,,,,,,53745,50076,57414,,,,63875,50315,77435,,,,24792,903,48681,54257,52573,55941,52,60,30,1,1,2,,,,,,,,,,,,,,,,93,15,12,18,16,,,,,,,,,,,,,,,,39,7,5,9,,,,,,,,,,,,,,,,31,61,8700,11,154,33504,73,72,74,5945,13,12,15,117898,21.0,16.3,1133,1.0,566,0.5,789,0.7,39,0.0,3158,2.7,110669,93.9,314,0,0,0,49.9,75408,61.8
36077,New York,Otsego,79.8,79.1,80.6,,,,,,,,,,95.3,74.0,116.6,79.6,78.8,80.4,745,320,294,345,,,,,,,,,,,,,,,,23,59,37,88,,,,,,,,,,,,,,,,22,6,4,10,,,,,,,,,,,,,,,,11,10,11,13,12,13,10,8,12,54,101,6770,11,5676,9,33,18,13,26,,,,,,,,,,,,,,,,29,7,5,10,,,,,,,,,,,,,,,,34,33,35,1992,6,5,7,282,3,2,4,283,354:1,5,3,7,,,,,,,,,,,54321,51312,57330,53125,16589,89661,53750,39936,67564,42772,14299,71245,51146,28248,74044,53310,51802,54818,45,51,35,,,,,,,,,,,,,,,,,,,41,14,10,19,14,,,,,,,,,,,,,,,,22,7,5,11,,,,,,,,,,,,,,,,10,9,3200,6,161,17174,73,71,75,3263,14,13,16,59749,16.0,21.2,1218,2.0,153,0.3,884,1.5,40,0.1,2268,3.8,54434,91.1,360,1,0,1,51.5,43934,70.6
36079,New York,Putnam,82.5,81.9,83.1,,,,106.9,74.0,139.7,84.5,79.1,89.8,97.6,85.1,110.2,82.0,81.4,82.7,918,241,225,257,,,,,,,207,127,320,188,145,239,250,231,268,19,24,14,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,11,10,11,6,5,8,131,153,4580,5,5548,6,80,27,21,34,,,,,,,,,,,,,,,,36,5,4,7,,,,,,,,,,,,,,,,30,29,30,3551,6,5,7,541,3,2,3,56,1798:1,4,1,6,,,,,,,,,,,100887,92678,109096,55739,23570,87908,122083,96303,147863,98875,51835,145915,77240,62853,91627,105244,101566,108922,22,41,21,,,,,,,,,,,,,,,,,,,43,8,5,10,9,,,,,,,,,,,,,,,,17,3,2,5,,,,,,,,,,,,,,,,11,8,7500,3,310,28718,82,81,84,5539,16,14,18,98892,19.8,17.4,2746,2.8,445,0.4,2236,2.3,68,0.1,15645,15.8,76994,77.9,2537,3,2,3,50.0,20490,20.5
36081,New York,Queens,83.8,83.7,84.0,157.9,92.8,223.0,89.6,89.1,90.1,81.5,81.1,81.8,88.4,88.0,88.9,81.8,81.6,82.1,17867,224,221,227,,,,146,141,151,311,302,320,163,157,168,266,259,273,684,36,34,39,,,,26,22,31,58,50,65,24,21,28,39,33,45,857,4,4,4,,,,3,3,4,6,5,7,2,2,3,4,3,5,11,10,11,11,11,11,11,10,12,15815,789,244830,11,715,0,812,12,11,12,,,,3,2,4,13,11,15,10,9,11,20,18,23,681,4,4,5,,,,4,3,4,5,5,6,4,3,4,4,4,5,39,39,40,188305,12,12,13,15472,3,3,4,68,1462:1,6,5,7,,,,,,,,,,,68432,66823,70041,52410,43953,60867,62230,60850,63610,66562,64973,68151,57281,55924,58638,74157,73106,75208,73,78,49,3,3,3,,,,1,1,1,8,7,9,2,2,3,1,1,2,738,6,5,6,6,,,,6,5,7,4,3,5,4,3,4,9,8,10,252,2,2,2,,,,1,0,1,6,5,7,1,1,2,2,2,3,118,324,148200,3,4496,347739,45,44,45,188777,25,25,26,2278906,20.1,15.7,409233,18.0,30186,1.3,611274,26.8,5285,0.2,639612,28.1,570351,25.0,323868,15,,,51.5,0,0.0
36083,New York,Rensselaer,79.0,78.5,79.4,,,,91.0,82.2,99.7,75.3,72.8,77.7,81.1,77.5,84.6,79.3,78.9,79.8,1896,325,310,340,,,,,,,507,423,591,285,203,390,315,299,331,63,50,38,64,,,,,,,113,66,181,104,54,181,33,23,47,74,6,5,8,,,,,,,,,,,,,,,,10,10,11,12,12,12,9,7,11,313,228,17680,11,6826,4,55,11,9,15,,,,,,,,,,,,,,,,78,7,6,9,,,,,,,,,,,,,,,,36,35,37,5272,5,5,6,651,2,1,3,84,1190:1,4,3,6,,,,,,,,,,,71084,69041,73127,33450,28455,38445,65538,36059,95017,31610,25174,38046,36953,33587,40319,69445,67850,71040,45,65,52,3,2,5,,,,,,,26,16,39,,,,1,1,2,98,12,10,15,12,,,,,,,,,,,,,,,,39,5,3,7,,,,,,,,,,,,,,,,35,71,10600,10,1308,40708,63,62,64,7915,13,11,14,159442,19.6,17.0,11064,6.9,546,0.3,4453,2.8,85,0.1,8342,5.2,131961,82.8,1156,1,1,1,50.6,48645,30.5
36085,New York,Richmond,80.9,80.6,81.1,,,,88.3,86.7,89.8,79.8,78.5,81.2,84.3,83.2,85.5,81.1,80.8,81.5,4900,286,278,294,,,,135,116,154,415,381,450,230,210,251,272,262,282,135,32,27,38,,,,39,21,65,61,42,87,29,20,41,22,16,29,174,5,4,5,,,,,,,10,7,13,4,2,5,3,2,4,11,11,11,12,11,12,11,9,13,2075,515,41080,9,807,0,369,26,23,28,,,,,,,20,14,29,17,12,23,30,26,33,139,4,3,5,,,,3,2,6,7,5,11,4,3,6,4,3,5,43,42,43,17574,6,5,7,2460,2,2,3,110,912:1,7,6,9,,,,,,,,,,,79719,75053,84385,70294,53206,87382,80016,74476,85556,46065,42773,49357,58677,53092,64262,88906,86306,91506,59,68,44,3,2,3,,,,,,,12,9,17,2,1,4,1,1,2,169,7,6,8,7,,,,,,,,,,3,2,6,8,7,10,74,3,2,4,,,,,,,10,6,14,,,,3,2,4,58,79,36300,4,1550,115839,70,69,70,34843,22,21,23,476179,21.8,16.2,44914,9.4,3063,0.6,48485,10.2,534,0.1,88888,18.7,287113,60.3,21524,5,4,5,51.5,0,0.0
36087,New York,Rockland,83.2,82.8,83.5,,,,96.5,92.1,100.8,84.0,82.7,85.3,86.1,84.7,87.6,82.4,82.0,82.8,2420,226,216,235,,,,115,93,141,256,228,284,172,149,194,241,229,253,109,30,24,36,,,,,,,33,17,57,38,25,55,26,20,33,128,4,3,4,,,,,,,4,2,6,4,3,6,3,2,4,11,10,11,12,11,12,8,7,10,680,260,29030,9,10403,3,126,13,11,15,,,,,,,10,5,18,6,3,11,16,13,19,113,5,4,6,,,,,,,4,2,7,7,4,10,5,4,6,35,34,35,14214,8,7,9,2393,3,2,3,60,1653:1,5,4,6,,,,,,,,,,,88960,84725,93195,150341,91032,209650,119367,113352,125382,76649,71013,82285,67301,58371,76231,95630,92830,98430,42,57,44,1,1,2,,,,,,,,,,,,,,,,111,7,5,8,7,,,,,,,,,,,,,,,,39,2,2,3,,,,,,,,,,,,,,,,24,22,30600,2,2018,68681,69,68,70,22576,23,22,24,325695,28.2,15.7,37139,11.4,1754,0.5,20488,6.3,428,0.1,58839,18.1,204650,62.8,24907,8,8,9,50.9,2236,0.7
36089,New York,St. Lawrence,79.1,78.5,79.7,,,,,,,81.1,66.3,95.8,,,,79.0,78.4,79.6,1373,346,327,365,,,,,,,,,,,,,,,,58,65,49,84,,,,,,,,,,,,,,,,58,7,6,9,,,,,,,,,,,,,,,,12,12,13,13,13,13,11,9,13,262,279,14670,13,7598,7,42,13,9,17,,,,,,,,,,,,,,,,69,9,7,11,,,,,,,,,,,,,,,,38,37,39,4295,7,6,8,853,4,3,5,122,819:1,6,4,9,,,,,,,,,,,49356,46127,52585,,,,48583,22329,74837,75500,11554,139446,56042,51208,60876,49317,47403,51231,52,74,33,1,1,2,,,,,,,,,,,,,,,,54,9,7,12,10,,,,,,,,,,,,,,,,32,6,4,8,,,,,,,,,,,,,,,,47,1-4,7700,,31,30183,72,72,73,5454,14,12,15,108047,20.3,17.4,2471,2.3,1076,1.0,1231,1.1,75,0.1,2585,2.4,99323,91.9,1052,1,1,1,48.9,69396,62.0
36091,New York,Saratoga,81.0,80.6,81.4,,,,100.3,84.7,115.9,83.9,79.1,88.7,91.7,83.1,100.3,80.8,80.4,81.1,2325,261,250,272,,,,122,74,191,341,242,466,166,106,247,265,253,276,60,32,24,41,,,,,,,,,,,,,,,,50,3,2,4,,,,,,,,,,,,,,,,9,8,9,11,11,11,9,8,11,231,119,17700,8,8750,4,62,9,7,12,,,,,,,,,,,,,,,,115,7,6,9,,,,,,,,,,,,,,,,33,32,33,6257,4,4,5,967,2,1,3,88,1134:1,3,2,5,,,,,,,,,,,83210,78786,87634,108125,47991,168259,104057,99664,108450,68675,55416,81934,87311,73547,101075,79828,77659,81997,24,48,30,1,1,2,,,,,,,,,,,,,,,,136,11,9,13,12,,,,,,,,,,,,,,,,62,5,4,7,,,,,,,,,,,,,,,,30,61,16300,6,436,67383,72,71,73,9438,10,9,11,230163,20.1,18.1,3996,1.7,546,0.2,6795,3.0,100,0.0,7719,3.4,207433,90.1,1162,1,0,1,50.5,65798,30.0
36093,New York,Schenectady,79.0,78.5,79.4,,,,84.2,80.7,87.7,75.3,73.5,77.2,84.5,80.6,88.4,79.1,78.6,79.6,1827,334,318,349,,,,218,160,291,496,429,563,285,215,370,328,310,345,79,59,47,73,,,,,,,113,74,166,,,,49,35,66,92,7,6,9,,,,,,,14,9,20,,,,6,4,8,10,10,11,12,11,12,10,8,12,425,324,16710,11,8858,6,103,22,18,26,,,,,,,26,14,43,,,,24,19,30,65,6,5,8,,,,,,,,,,,,,,,,36,36,37,5490,6,5,7,723,2,1,3,128,781:1,6,4,9,,,,,,,,,,,63297,58631,67963,54135,18290,89980,66726,50053,83399,31813,28734,34892,40604,34336,46872,69733,67224,72242,49,59,50,3,2,5,,,,,,,15,9,24,,,,2,1,3,83,10,8,13,11,,,,,,,,,,,,,,,,43,6,4,7,,,,,,,12,6,22,,,,5,3,7,68,75,11300,13,714,35455,67,65,68,7246,14,13,15,155350,21.5,17.1,16816,10.8,1101,0.7,7636,4.9,336,0.2,11448,7.4,113659,73.2,1987,1,1,2,51.3,12620,8.2
